"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","GDP","TOT","USD_CAP","A","1969",3507.172729,
"GBR","GDP","TOT","USD_CAP","A","1970",3555.583223,
"GBR","GDP","TOT","USD_CAP","A","1971",3845.530241,
"GBR","GDP","TOT","USD_CAP","A","1972",4171.741374,
"GBR","GDP","TOT","USD_CAP","A","1973",4676.250945,
"GBR","GDP","TOT","USD_CAP","A","1974",4970.341667,
"GBR","GDP","TOT","USD_CAP","A","1975",5351.35338,
"GBR","GDP","TOT","USD_CAP","A","1976",5811.190408,
"GBR","GDP","TOT","USD_CAP","A","1977",6325.980516,
"GBR","GDP","TOT","USD_CAP","A","1978",7056.951193,
"GBR","GDP","TOT","USD_CAP","A","1979",7919.635593,
"GBR","GDP","TOT","USD_CAP","A","1980",8446.40441,
"GBR","GDP","TOT","USD_CAP","A","1981",9169.777553,
"GBR","GDP","TOT","USD_CAP","A","1982",9943.88246,
"GBR","GDP","TOT","USD_CAP","A","1983",10764.846926,
"GBR","GDP","TOT","USD_CAP","A","1984",11388.27908,
"GBR","GDP","TOT","USD_CAP","A","1985",12209.92619,
"GBR","GDP","TOT","USD_CAP","A","1986",12815.517131,
"GBR","GDP","TOT","USD_CAP","A","1987",13800.042669,
"GBR","GDP","TOT","USD_CAP","A","1988",15078.254425,
"GBR","GDP","TOT","USD_CAP","A","1989",16026.647761,
"GBR","GDP","TOT","USD_CAP","A","1990",16701.142436,
"GBR","GDP","TOT","USD_CAP","A","1991",17018.569114,
"GBR","GDP","TOT","USD_CAP","A","1992",17427.205632,
"GBR","GDP","TOT","USD_CAP","A","1993",18250.027923,
"GBR","GDP","TOT","USD_CAP","A","1994",19313.437243,
"GBR","GDP","TOT","USD_CAP","A","1995",20432.688431,
"GBR","GDP","TOT","USD_CAP","A","1996",21761.118342,
"GBR","GDP","TOT","USD_CAP","A","1997",22960.479806,
"GBR","GDP","TOT","USD_CAP","A","1998",23520.045034,
"GBR","GDP","TOT","USD_CAP","A","1999",24209.022695,
"GBR","GDP","TOT","USD_CAP","A","2000",26258.018295,
"GBR","GDP","TOT","USD_CAP","A","2001",27515.449148,
"GBR","GDP","TOT","USD_CAP","A","2002",28884.137838,
"GBR","GDP","TOT","USD_CAP","A","2003",30131.518238,
"GBR","GDP","TOT","USD_CAP","A","2004",31808.587638,
"GBR","GDP","TOT","USD_CAP","A","2005",32485.915648,
"GBR","GDP","TOT","USD_CAP","A","2006",34565.637798,
"GBR","GDP","TOT","USD_CAP","A","2007",35409.518759,
"GBR","GDP","TOT","USD_CAP","A","2008",36416.475543,
"GBR","GDP","TOT","USD_CAP","A","2009",34777.923494,
"GBR","GDP","TOT","USD_CAP","A","2010",36016.322656,
"GBR","GDP","TOT","USD_CAP","A","2011",36805.144929,
"GBR","GDP","TOT","USD_CAP","A","2012",37908.469748,
"GBR","GDP","TOT","USD_CAP","A","2013",39519.051474,
"GBR","GDP","TOT","USD_CAP","A","2014",40877.728499,
"GBR","GDP","TOT","USD_CAP","A","2015",42055.079927,
"GBR","GDP","TOT","USD_CAP","A","2016",42942.903859,
"USA","GDP","TOT","USD_CAP","A","1970",5233.352349,
"USA","GDP","TOT","USD_CAP","A","1971",5608.545346,
"USA","GDP","TOT","USD_CAP","A","1972",6093.20516,
"USA","GDP","TOT","USD_CAP","A","1973",6725.406839,
"USA","GDP","TOT","USD_CAP","A","1974",7224.204995,
"USA","GDP","TOT","USD_CAP","A","1975",7801.167695,
"USA","GDP","TOT","USD_CAP","A","1976",8590.244216,
"USA","GDP","TOT","USD_CAP","A","1977",9450.431025,
"USA","GDP","TOT","USD_CAP","A","1978",10562.860184,
"USA","GDP","TOT","USD_CAP","A","1979",11671.541407,
"USA","GDP","TOT","USD_CAP","A","1980",12547.12681,
"USA","GDP","TOT","USD_CAP","A","1981",13943.17589,
"USA","GDP","TOT","USD_CAP","A","1982",14399.353194,
"USA","GDP","TOT","USD_CAP","A","1983",15508.007835,
"USA","GDP","TOT","USD_CAP","A","1984",17080.014721,
"USA","GDP","TOT","USD_CAP","A","1985",18192.326398,
"USA","GDP","TOT","USD_CAP","A","1986",19027.646323,
"USA","GDP","TOT","USD_CAP","A","1987",19993.226076,
"USA","GDP","TOT","USD_CAP","A","1988",21367.896156,
"USA","GDP","TOT","USD_CAP","A","1989",22804.674457,
"USA","GDP","TOT","USD_CAP","A","1990",23835.319229,
"USA","GDP","TOT","USD_CAP","A","1991",24289.547588,
"USA","GDP","TOT","USD_CAP","A","1992",25378.624641,
"USA","GDP","TOT","USD_CAP","A","1993",26350.492927,
"USA","GDP","TOT","USD_CAP","A","1994",27660.268357,
"USA","GDP","TOT","USD_CAP","A","1995",28657.512716,
"USA","GDP","TOT","USD_CAP","A","1996",29932.157767,
"USA","GDP","TOT","USD_CAP","A","1997",31424.438925,
"USA","GDP","TOT","USD_CAP","A","1998",32817.981996,
"USA","GDP","TOT","USD_CAP","A","1999",34477.972133,
"USA","GDP","TOT","USD_CAP","A","2000",36304.602016,
"USA","GDP","TOT","USD_CAP","A","2001",37099.910597,
"USA","GDP","TOT","USD_CAP","A","2002",37979.607925,
"USA","GDP","TOT","USD_CAP","A","2003",39426.087136,
"USA","GDP","TOT","USD_CAP","A","2004",41647.843907,
"USA","GDP","TOT","USD_CAP","A","2005",44043.734142,
"USA","GDP","TOT","USD_CAP","A","2006",46230.846201,
"USA","GDP","TOT","USD_CAP","A","2007",47902.060352,
"USA","GDP","TOT","USD_CAP","A","2008",48311.223702,
"USA","GDP","TOT","USD_CAP","A","2009",47028.160396,
"USA","GDP","TOT","USD_CAP","A","2010",48393.616403,
"USA","GDP","TOT","USD_CAP","A","2011",49800.325539,
"USA","GDP","TOT","USD_CAP","A","2012",51521.458518,
"USA","GDP","TOT","USD_CAP","A","2013",53016.288795,
"USA","GDP","TOT","USD_CAP","A","2014",54935.200484,
"USA","GDP","TOT","USD_CAP","A","2015",56700.880423,
"USA","GDP","TOT","USD_CAP","A","2016",57797.462214,
"CHL","GDP","TOT","USD_CAP","A","1986",3378.139766,"E"
"CHL","GDP","TOT","USD_CAP","A","1987",3626.540396,"E"
"CHL","GDP","TOT","USD_CAP","A","1988",3960.913401,"E"
"CHL","GDP","TOT","USD_CAP","A","1989",4475.284781,"E"
"CHL","GDP","TOT","USD_CAP","A","1990",4735.818535,"E"
"CHL","GDP","TOT","USD_CAP","A","1991",5190.382613,"E"
"CHL","GDP","TOT","USD_CAP","A","1992",5854.374214,"E"
"CHL","GDP","TOT","USD_CAP","A","1993",6299.643818,"E"
"CHL","GDP","TOT","USD_CAP","A","1994",6684.534004,"E"
"CHL","GDP","TOT","USD_CAP","A","1995",7422.424717,"E"
"CHL","GDP","TOT","USD_CAP","A","1996",8007.106364,
"CHL","GDP","TOT","USD_CAP","A","1997",8631.577208,
"CHL","GDP","TOT","USD_CAP","A","1998",8984.419531,
"CHL","GDP","TOT","USD_CAP","A","1999",8956.789355,
"CHL","GDP","TOT","USD_CAP","A","2000",9519.174418,
"CHL","GDP","TOT","USD_CAP","A","2001",9937.064613,
"CHL","GDP","TOT","USD_CAP","A","2002",10292.918089,
"CHL","GDP","TOT","USD_CAP","A","2003",10793.771019,
"CHL","GDP","TOT","USD_CAP","A","2004",11757.511907,
"CHL","GDP","TOT","USD_CAP","A","2005",12667.853587,
"CHL","GDP","TOT","USD_CAP","A","2006",15685.218973,
"CHL","GDP","TOT","USD_CAP","A","2007",16872.268785,
"CHL","GDP","TOT","USD_CAP","A","2008",16447.333839,
"CHL","GDP","TOT","USD_CAP","A","2009",16119.89398,
"CHL","GDP","TOT","USD_CAP","A","2010",18129.087989,
"CHL","GDP","TOT","USD_CAP","A","2011",20302.788718,
"CHL","GDP","TOT","USD_CAP","A","2012",21446.537619,
"CHL","GDP","TOT","USD_CAP","A","2013",22352.530732,
"CHL","GDP","TOT","USD_CAP","A","2014",22691.629839,
"CHL","GDP","TOT","USD_CAP","A","2015",22600.719946,
"CHL","GDP","TOT","USD_CAP","A","2016",22760.697131,
"CHN","GDP","TOT","USD_CAP","A","1980",311.722929,
"CHN","GDP","TOT","USD_CAP","A","1981",351.299771,
"CHN","GDP","TOT","USD_CAP","A","1982",398.039914,
"CHN","GDP","TOT","USD_CAP","A","1983",452.405572,
"CHN","GDP","TOT","USD_CAP","A","1984",533.227522,
"CHN","GDP","TOT","USD_CAP","A","1985",615.755796,
"CHN","GDP","TOT","USD_CAP","A","1986",673.057921,
"CHN","GDP","TOT","USD_CAP","A","1987",757.219634,
"CHN","GDP","TOT","USD_CAP","A","1988",858.846318,
"CHN","GDP","TOT","USD_CAP","A","1989",916.057899,
"CHN","GDP","TOT","USD_CAP","A","1990",979.541752,
"CHN","GDP","TOT","USD_CAP","A","1991",1091.981461,
"CHN","GDP","TOT","USD_CAP","A","1992",1260.974738,
"CHN","GDP","TOT","USD_CAP","A","1993",1453.30934,
"CHN","GDP","TOT","USD_CAP","A","1994",1659.303163,
"CHN","GDP","TOT","USD_CAP","A","1995",1859.657831,
"CHN","GDP","TOT","USD_CAP","A","1996",2060.04374,
"CHN","GDP","TOT","USD_CAP","A","1997",2265.812737,
"CHN","GDP","TOT","USD_CAP","A","1998",2447.446891,
"CHN","GDP","TOT","USD_CAP","A","1999",2653.629616,
"CHN","GDP","TOT","USD_CAP","A","2000",2922.239364,
"CHN","GDP","TOT","USD_CAP","A","2001",3215.672512,
"CHN","GDP","TOT","USD_CAP","A","2002",3540.243681,
"CHN","GDP","TOT","USD_CAP","A","2003",3949.409942,
"CHN","GDP","TOT","USD_CAP","A","2004",4442.164849,
"CHN","GDP","TOT","USD_CAP","A","2005",5077.604087,
"CHN","GDP","TOT","USD_CAP","A","2006",5868.232808,
"CHN","GDP","TOT","USD_CAP","A","2007",6846.293865,
"CHN","GDP","TOT","USD_CAP","A","2008",7615.725389,
"CHN","GDP","TOT","USD_CAP","A","2009",8354.100889,
"CHN","GDP","TOT","USD_CAP","A","2010",9310.816301,
"CHN","GDP","TOT","USD_CAP","A","2011",10359.549963,
"CHN","GDP","TOT","USD_CAP","A","2012",11323.019976,
"CHN","GDP","TOT","USD_CAP","A","2013",12337.606516,
"CHN","GDP","TOT","USD_CAP","A","2014",13405.593436,
"CHN","GDP","TOT","USD_CAP","A","2015",14414.354122,
"CHN","GDP","TOT","USD_CAP","A","2016",15485.200731,
"COL","GDP","TOT","USD_CAP","A","1985",3913.014178,"E"
"COL","GDP","TOT","USD_CAP","A","1986",4176.673368,"E"
"COL","GDP","TOT","USD_CAP","A","1987",4478.419215,"E"
"COL","GDP","TOT","USD_CAP","A","1988",4775.939791,"E"
"COL","GDP","TOT","USD_CAP","A","1989",5061.952431,"E"
"COL","GDP","TOT","USD_CAP","A","1990",5477.897183,"E"
"COL","GDP","TOT","USD_CAP","A","1991",5736.740579,"E"
"COL","GDP","TOT","USD_CAP","A","1992",6068.997509,"E"
"COL","GDP","TOT","USD_CAP","A","1993",6286.830927,"E"
"COL","GDP","TOT","USD_CAP","A","1994",5808.506894,"E"
"COL","GDP","TOT","USD_CAP","A","1995",6300.084552,"E"
"COL","GDP","TOT","USD_CAP","A","1996",6571.388933,"E"
"COL","GDP","TOT","USD_CAP","A","1997",6945.209488,"E"
"COL","GDP","TOT","USD_CAP","A","1998",7107.031099,"E"
"COL","GDP","TOT","USD_CAP","A","1999",6893.186107,"E"
"COL","GDP","TOT","USD_CAP","A","2000",6159.440685,"E"
"COL","GDP","TOT","USD_CAP","A","2001",6369.297476,"E"
"COL","GDP","TOT","USD_CAP","A","2002",6594.665555,"E"
"COL","GDP","TOT","USD_CAP","A","2003",7065.081897,"E"
"COL","GDP","TOT","USD_CAP","A","2004",7591.336419,"E"
"COL","GDP","TOT","USD_CAP","A","2005",8246.031712,
"COL","GDP","TOT","USD_CAP","A","2006",8968.118865,
"COL","GDP","TOT","USD_CAP","A","2007",9729.019862,
"COL","GDP","TOT","USD_CAP","A","2008",10139.643017,
"COL","GDP","TOT","USD_CAP","A","2009",10301.171919,
"COL","GDP","TOT","USD_CAP","A","2010",10741.535632,
"COL","GDP","TOT","USD_CAP","A","2011",11553.671897,
"COL","GDP","TOT","USD_CAP","A","2012",12165.943051,
"COL","GDP","TOT","USD_CAP","A","2013",12841.282801,"E"
"COL","GDP","TOT","USD_CAP","A","2014",13535.660577,
"COL","GDP","TOT","USD_CAP","A","2015",13928.048049,
"COL","GDP","TOT","USD_CAP","A","2016",14277.625807,
"EST","GDP","TOT","USD_CAP","A","1993",5571.895345,"E"
"EST","GDP","TOT","USD_CAP","A","1994",5727.395282,"E"
"EST","GDP","TOT","USD_CAP","A","1995",6234.168342,
"EST","GDP","TOT","USD_CAP","A","1996",6779.491886,
"EST","GDP","TOT","USD_CAP","A","1997",7805.9973,
"EST","GDP","TOT","USD_CAP","A","1998",8323.897906,
"EST","GDP","TOT","USD_CAP","A","1999",8435.213415,
"EST","GDP","TOT","USD_CAP","A","2000",9392.255717,
"EST","GDP","TOT","USD_CAP","A","2001",10268.853917,
"EST","GDP","TOT","USD_CAP","A","2002",11555.845531,
"EST","GDP","TOT","USD_CAP","A","2003",13022.128709,
"EST","GDP","TOT","USD_CAP","A","2004",14379.841538,
"EST","GDP","TOT","USD_CAP","A","2005",16466.022729,
"EST","GDP","TOT","USD_CAP","A","2006",19202.522516,
"EST","GDP","TOT","USD_CAP","A","2007",21927.988249,
"EST","GDP","TOT","USD_CAP","A","2008",22641.840129,
"EST","GDP","TOT","USD_CAP","A","2009",20484.183617,
"EST","GDP","TOT","USD_CAP","A","2010",21552.169179,
"EST","GDP","TOT","USD_CAP","A","2011",24501.344422,
"EST","GDP","TOT","USD_CAP","A","2012",25973.316907,
"EST","GDP","TOT","USD_CAP","A","2013",27449.852709,
"EST","GDP","TOT","USD_CAP","A","2014",28936.529789,
"EST","GDP","TOT","USD_CAP","A","2015",29259.841707,
"EST","GDP","TOT","USD_CAP","A","2016",30894.950595,
"IND","GDP","TOT","USD_CAP","A","2004",2616.706221,"E"
"IND","GDP","TOT","USD_CAP","A","2005",2906.308327,"E"
"IND","GDP","TOT","USD_CAP","A","2006",3226.43365,"E"
"IND","GDP","TOT","USD_CAP","A","2007",3585.815724,"E"
"IND","GDP","TOT","USD_CAP","A","2008",3745.750638,"E"
"IND","GDP","TOT","USD_CAP","A","2009",4038.251028,"E"
"IND","GDP","TOT","USD_CAP","A","2010",4414.060389,"E"
"IND","GDP","TOT","USD_CAP","A","2011",4739.373347,
"IND","GDP","TOT","USD_CAP","A","2012",5028.214828,
"IND","GDP","TOT","USD_CAP","A","2013",5366.192385,
"IND","GDP","TOT","USD_CAP","A","2014",5793.188071,
"IND","GDP","TOT","USD_CAP","A","2015",6254.551269,
"IND","GDP","TOT","USD_CAP","A","2016",6701.318431,
"IDN","GDP","TOT","USD_CAP","A","1993",4627.787273,"E"
"IDN","GDP","TOT","USD_CAP","A","1994",5012.580752,"E"
"IDN","GDP","TOT","USD_CAP","A","1995",5461.433736,"E"
"IDN","GDP","TOT","USD_CAP","A","1996",5913.277703,"E"
"IDN","GDP","TOT","USD_CAP","A","1997",6210.363972,"E"
"IDN","GDP","TOT","USD_CAP","A","1998",5378.536193,"E"
"IDN","GDP","TOT","USD_CAP","A","1999",5428.18952,"E"
"IDN","GDP","TOT","USD_CAP","A","2000",5192.625618,"E"
"IDN","GDP","TOT","USD_CAP","A","2001",5422.04846,"E"
"IDN","GDP","TOT","USD_CAP","A","2002",5666.85626,"E"
"IDN","GDP","TOT","USD_CAP","A","2003",5965.481353,"E"
"IDN","GDP","TOT","USD_CAP","A","2004",6341.490873,"E"
"IDN","GDP","TOT","USD_CAP","A","2005",6814.566794,"E"
"IDN","GDP","TOT","USD_CAP","A","2006",7299.36015,"E"
"IDN","GDP","TOT","USD_CAP","A","2007",7849.776281,"E"
"IDN","GDP","TOT","USD_CAP","A","2008",8358.038025,
"IDN","GDP","TOT","USD_CAP","A","2009",8505.48813,
"IDN","GDP","TOT","USD_CAP","A","2010",8401.653869,
"IDN","GDP","TOT","USD_CAP","A","2011",8973.562971,
"IDN","GDP","TOT","USD_CAP","A","2012",9554.336766,
"IDN","GDP","TOT","USD_CAP","A","2013",10108.429919,
"IDN","GDP","TOT","USD_CAP","A","2014",10661.618751,
"IDN","GDP","TOT","USD_CAP","A","2015",11156.9,
"IDN","GDP","TOT","USD_CAP","A","2016",11714.411333,
"ISR","GDP","TOT","USD_CAP","A","1995",19887.682691,
"ISR","GDP","TOT","USD_CAP","A","1996",20741.583145,
"ISR","GDP","TOT","USD_CAP","A","1997",21406.617426,
"ISR","GDP","TOT","USD_CAP","A","1998",22007.996469,
"ISR","GDP","TOT","USD_CAP","A","1999",22521.979607,
"ISR","GDP","TOT","USD_CAP","A","2000",24853.838119,
"ISR","GDP","TOT","USD_CAP","A","2001",24833.446806,
"ISR","GDP","TOT","USD_CAP","A","2002",25128.079432,
"ISR","GDP","TOT","USD_CAP","A","2003",23706.301176,
"ISR","GDP","TOT","USD_CAP","A","2004",25097.4926,
"ISR","GDP","TOT","USD_CAP","A","2005",24700.19575,
"ISR","GDP","TOT","USD_CAP","A","2006",25544.511034,
"ISR","GDP","TOT","USD_CAP","A","2007",27308.576034,
"ISR","GDP","TOT","USD_CAP","A","2008",27257.092509,
"ISR","GDP","TOT","USD_CAP","A","2009",27512.166126,
"ISR","GDP","TOT","USD_CAP","A","2010",28840.028842,
"ISR","GDP","TOT","USD_CAP","A","2011",30579.687064,
"ISR","GDP","TOT","USD_CAP","A","2012",31738.461796,
"ISR","GDP","TOT","USD_CAP","A","2013",34193.226108,
"ISR","GDP","TOT","USD_CAP","A","2014",34277.842161,
"ISR","GDP","TOT","USD_CAP","A","2015",35527.26299,
"ISR","GDP","TOT","USD_CAP","A","2016",37524.921867,
"RUS","GDP","TOT","USD_CAP","A","1995",6039.76801,"E"
"RUS","GDP","TOT","USD_CAP","A","1996",5937.096879,"E"
"RUS","GDP","TOT","USD_CAP","A","1997",6133.019547,"E"
"RUS","GDP","TOT","USD_CAP","A","1998",5880.281292,"E"
"RUS","GDP","TOT","USD_CAP","A","1999",6363.686444,"E"
"RUS","GDP","TOT","USD_CAP","A","2000",7343.972601,"E"
"RUS","GDP","TOT","USD_CAP","A","2001",7920.668176,"E"
"RUS","GDP","TOT","USD_CAP","A","2002",8648.175878,"E"
"RUS","GDP","TOT","USD_CAP","A","2003",9968.10134,"E"
"RUS","GDP","TOT","USD_CAP","A","2004",11015.29316,"E"
"RUS","GDP","TOT","USD_CAP","A","2005",12733.900723,"E"
"RUS","GDP","TOT","USD_CAP","A","2006",16062.030714,"E"
"RUS","GDP","TOT","USD_CAP","A","2007",17931.892943,"E"
"RUS","GDP","TOT","USD_CAP","A","2008",21718.309609,"E"
"RUS","GDP","TOT","USD_CAP","A","2009",20884.988085,"E"
"RUS","GDP","TOT","USD_CAP","A","2010",22070.003077,"E"
"RUS","GDP","TOT","USD_CAP","A","2011",24310.03713,
"RUS","GDP","TOT","USD_CAP","A","2012",25784.559677,
"RUS","GDP","TOT","USD_CAP","A","2013",26240.258801,
"RUS","GDP","TOT","USD_CAP","A","2014",25797.499095,
"RUS","GDP","TOT","USD_CAP","A","2015",24101.149882,
"RUS","GDP","TOT","USD_CAP","A","2016",24080.519009,
"SVN","GDP","TOT","USD_CAP","A","1995",13564.165825,
"SVN","GDP","TOT","USD_CAP","A","1996",14263.129556,
"SVN","GDP","TOT","USD_CAP","A","1997",15268.071618,
"SVN","GDP","TOT","USD_CAP","A","1998",16034.85561,
"SVN","GDP","TOT","USD_CAP","A","1999",17061.405371,
"SVN","GDP","TOT","USD_CAP","A","2000",18046.098872,
"SVN","GDP","TOT","USD_CAP","A","2001",18956.313707,
"SVN","GDP","TOT","USD_CAP","A","2002",20299.914164,
"SVN","GDP","TOT","USD_CAP","A","2003",21127.814246,
"SVN","GDP","TOT","USD_CAP","A","2004",22773.892458,
"SVN","GDP","TOT","USD_CAP","A","2005",23941.201732,
"SVN","GDP","TOT","USD_CAP","A","2006",25750.604089,
"SVN","GDP","TOT","USD_CAP","A","2007",27595.484435,
"SVN","GDP","TOT","USD_CAP","A","2008",29625.871454,"B"
"SVN","GDP","TOT","USD_CAP","A","2009",27449.192653,
"SVN","GDP","TOT","USD_CAP","A","2010",27736.146918,
"SVN","GDP","TOT","USD_CAP","A","2011",28804.739581,
"SVN","GDP","TOT","USD_CAP","A","2012",28906.362122,
"SVN","GDP","TOT","USD_CAP","A","2013",29802.700438,
"SVN","GDP","TOT","USD_CAP","A","2014",30847.290991,
"SVN","GDP","TOT","USD_CAP","A","2015",31649.042275,
"SVN","GDP","TOT","USD_CAP","A","2016",33190.576449,
"ZAF","GDP","TOT","USD_CAP","A","1985",5699.29117,
"ZAF","GDP","TOT","USD_CAP","A","1986",5683.360554,
"ZAF","GDP","TOT","USD_CAP","A","1987",5820.282739,
"ZAF","GDP","TOT","USD_CAP","A","1988",6132.482625,
"ZAF","GDP","TOT","USD_CAP","A","1989",6462.045029,
"ZAF","GDP","TOT","USD_CAP","A","1990",6512.332079,
"ZAF","GDP","TOT","USD_CAP","A","1991",6517.474653,
"ZAF","GDP","TOT","USD_CAP","A","1992",6384.322626,
"ZAF","GDP","TOT","USD_CAP","A","1993",6476.917933,
"ZAF","GDP","TOT","USD_CAP","A","1994",6686.259293,
"ZAF","GDP","TOT","USD_CAP","A","1995",6894.620731,
"ZAF","GDP","TOT","USD_CAP","A","1996",7177.841419,
"ZAF","GDP","TOT","USD_CAP","A","1997",7349.020224,
"ZAF","GDP","TOT","USD_CAP","A","1998",7328.6406,
"ZAF","GDP","TOT","USD_CAP","A","1999",7482.181843,
"ZAF","GDP","TOT","USD_CAP","A","2000",7838.632675,
"ZAF","GDP","TOT","USD_CAP","A","2001",8105.749293,
"ZAF","GDP","TOT","USD_CAP","A","2002",8327.474258,
"ZAF","GDP","TOT","USD_CAP","A","2003",8642.426981,
"ZAF","GDP","TOT","USD_CAP","A","2004",9173.917364,
"ZAF","GDP","TOT","USD_CAP","A","2005",9847.081746,
"ZAF","GDP","TOT","USD_CAP","A","2006",10584.287717,
"ZAF","GDP","TOT","USD_CAP","A","2007",11301.782307,
"ZAF","GDP","TOT","USD_CAP","A","2008",11735.261451,
"ZAF","GDP","TOT","USD_CAP","A","2009",11486.272598,
"ZAF","GDP","TOT","USD_CAP","A","2010",11815.520098,
"ZAF","GDP","TOT","USD_CAP","A","2011",12234.13209,
"ZAF","GDP","TOT","USD_CAP","A","2012",12600.215171,
"ZAF","GDP","TOT","USD_CAP","A","2013",12929.428851,
"ZAF","GDP","TOT","USD_CAP","A","2014",13203.670608,
"ZAF","GDP","TOT","USD_CAP","A","2015",13305.656416,
"ZAF","GDP","TOT","USD_CAP","A","2016",13371.648463,
"DEW","GDP","TOT","USD_CAP","A","1970",4562.672226,
"DEW","GDP","TOT","USD_CAP","A","1971",4892.259126,
"DEW","GDP","TOT","USD_CAP","A","1972",5291.97128,
"DEW","GDP","TOT","USD_CAP","A","1973",5817.915555,
"DEW","GDP","TOT","USD_CAP","A","1974",6389.028716,
"DEW","GDP","TOT","USD_CAP","A","1975",6945.497442,
"DEW","GDP","TOT","USD_CAP","A","1976",7726.674065,
"DEW","GDP","TOT","USD_CAP","A","1977",8498.827583,
"DEW","GDP","TOT","USD_CAP","A","1978",9380.302036,
"DEW","GDP","TOT","USD_CAP","A","1979",10570.387816,
"DEW","GDP","TOT","USD_CAP","A","1980",11646.911416,
"DEW","GDP","TOT","USD_CAP","A","1981",12777.360948,
"DEW","GDP","TOT","USD_CAP","A","1982",13526.331536,
"DEW","GDP","TOT","USD_CAP","A","1983",14331.256216,
"DEW","GDP","TOT","USD_CAP","A","1984",15320.737463,
"DEW","GDP","TOT","USD_CAP","A","1985",16218.806613,
"DEW","GDP","TOT","USD_CAP","A","1986",16912.75262,
"DEW","GDP","TOT","USD_CAP","A","1987",17584.464408,
"DEW","GDP","TOT","USD_CAP","A","1988",18760.250422,
"DEW","GDP","TOT","USD_CAP","A","1989",20049.145093,
"DEW","GDP","TOT","USD_CAP","A","1990",21471.478051,
"DEW","GDP","TOT","USD_CAP","A","1991",23020.520005,
"EU28","GDP","TOT","USD_CAP","A","1995",18087.655999,
"EU28","GDP","TOT","USD_CAP","A","1996",18785.276496,
"EU28","GDP","TOT","USD_CAP","A","1997",19589.213234,
"EU28","GDP","TOT","USD_CAP","A","1998",20448.528663,
"EU28","GDP","TOT","USD_CAP","A","1999",21221.827258,
"EU28","GDP","TOT","USD_CAP","A","2000",22637.499748,
"EU28","GDP","TOT","USD_CAP","A","2001",23743.839407,
"EU28","GDP","TOT","USD_CAP","A","2002",24822.342398,
"EU28","GDP","TOT","USD_CAP","A","2003",25410.502904,
"EU28","GDP","TOT","USD_CAP","A","2004",26639.736561,
"EU28","GDP","TOT","USD_CAP","A","2005",27588.492387,
"EU28","GDP","TOT","USD_CAP","A","2006",29846.437523,
"EU28","GDP","TOT","USD_CAP","A","2007",31637.53862,
"EU28","GDP","TOT","USD_CAP","A","2008",33073.11129,
"EU28","GDP","TOT","USD_CAP","A","2009",32262.249089,
"EU28","GDP","TOT","USD_CAP","A","2010",33311.411788,
"EU28","GDP","TOT","USD_CAP","A","2011",34703.5709,
"EU28","GDP","TOT","USD_CAP","A","2012",35257.659124,
"EU28","GDP","TOT","USD_CAP","A","2013",36499.135717,
"EU28","GDP","TOT","USD_CAP","A","2014",37557.659426,
"EU28","GDP","TOT","USD_CAP","A","2015",38718.021914,
"EU28","GDP","TOT","USD_CAP","A","2016",40220.323216,
"OECD","GDP","TOT","USD_CAP","A","1970",3570.116185,"E"
"OECD","GDP","TOT","USD_CAP","A","1971",3844.665642,"E"
"OECD","GDP","TOT","USD_CAP","A","1972",4183.272477,"E"
"OECD","GDP","TOT","USD_CAP","A","1973",4631.018529,"E"
"OECD","GDP","TOT","USD_CAP","A","1974",5050.272662,"E"
"OECD","GDP","TOT","USD_CAP","A","1975",5485.634183,"E"
"OECD","GDP","TOT","USD_CAP","A","1976",6014.205361,"E"
"OECD","GDP","TOT","USD_CAP","A","1977",6559.927526,"E"
"OECD","GDP","TOT","USD_CAP","A","1978",7268.291875,"E"
"OECD","GDP","TOT","USD_CAP","A","1979",8100.981056,"E"
"OECD","GDP","TOT","USD_CAP","A","1980",8857.385156,"E"
"OECD","GDP","TOT","USD_CAP","A","1981",9827.534481,"E"
"OECD","GDP","TOT","USD_CAP","A","1982",10359.212632,"E"
"OECD","GDP","TOT","USD_CAP","A","1983",10996.279437,"E"
"OECD","GDP","TOT","USD_CAP","A","1984",11844.063889,"E"
"OECD","GDP","TOT","USD_CAP","A","1985",12578.574344,"E"
"OECD","GDP","TOT","USD_CAP","A","1986",13112.445226,"E"
"OECD","GDP","TOT","USD_CAP","A","1987",13830.888741,"E"
"OECD","GDP","TOT","USD_CAP","A","1988",14853.611726,"E"
"OECD","GDP","TOT","USD_CAP","A","1989",15884.761693,"E"
"OECD","GDP","TOT","USD_CAP","A","1990",16832.295146,"E"
"OECD","GDP","TOT","USD_CAP","A","1991",17499.014743,"E"
"OECD","GDP","TOT","USD_CAP","A","1992",18145.138242,"E"
"OECD","GDP","TOT","USD_CAP","A","1993",18686.565492,"E"
"OECD","GDP","TOT","USD_CAP","A","1994",19517.155785,"E"
"OECD","GDP","TOT","USD_CAP","A","1995",20302.159509,"E"
"OECD","GDP","TOT","USD_CAP","A","1996",21209.934463,"E"
"OECD","GDP","TOT","USD_CAP","A","1997",22203.429051,"E"
"OECD","GDP","TOT","USD_CAP","A","1998",22812.05843,
"OECD","GDP","TOT","USD_CAP","A","1999",23734.75054,
"OECD","GDP","TOT","USD_CAP","A","2000",25210.691186,
